order_id,order_date,customer_id,channel,order_net_revenue,items_count,units
12753,26/11/2025,8602,Paid Search,34.48,1,2
12754,28/02/2025,8603,Paid Social,559.29,3,3
12755,16/09/2025,8604,Paid Social,209.5,3,3
12756,08/11/2025,8605,Organic,30.25,1,1
12757,22/02/2025,8606,Paid Social,231.62,3,4
12758,25/03/2025,8607,Organic,83.39,2,3
12759,27/06/2025,8608,Paid Search,25.39,1,1
12760,26/01/2025,8609,Paid Social,28.91,2,2
12761,27/12/2025,8610,Organic,91.1,1,1
12762,07/07/2025,8611,Paid Social,54.99,1,1
12763,01/08/2025,8611,Paid Search,300.89,2,2
12764,03/10/2025,8612,Paid Search,101.91,2,3
12765,17/10/2025,8612,Paid Social,332.55,2,2
12766,04/09/2025,8613,Paid Search,190.85,3,3
12767,14/07/2025,8614,Affiliate,254.95,3,3
12768,28/08/2025,8614,Paid Search,232.69,3,3
12769,19/11/2025,8614,Email,24.4,1,1
12770,18/09/2025,8615,Paid Search,102.1,1,1
12771,20/06/2025,8616,Paid Search,111.73,2,3
12772,10/03/2025,8617,Paid Social,173.4,1,2
12773,16/12/2025,8618,Paid Search,191.05,3,3
12774,13/04/2025,8619,Affiliate,121.7,2,3
12775,17/01/2025,8620,Paid Social,291.21,3,3
12776,24/08/2025,8621,Email,172.46,3,4
12777,07/09/2025,8621,Paid Search,391.08,2,2
12778,09/03/2025,8622,Paid Search,137.54,3,3
12779,28/12/2025,8623,Email,29.34,1,2
12780,09/12/2025,8624,Paid Search,60,2,2
12781,18/05/2025,8625,Paid Social,139.11,3,4
12782,02/03/2025,8626,Organic,17.09,1,2
12783,12/09/2025,8627,Paid Search,31.26,1,1
12784,04/03/2025,8628,Organic,228.36,2,3
12785,15/08/2025,8629,Affiliate,129.36,2,3
12786,04/10/2025,8630,Paid Social,15.96,1,2
12787,13/11/2025,8630,Paid Search,346.13,2,2
12788,03/11/2025,8631,Affiliate,284.52,3,3
12789,29/12/2025,8631,Affiliate,187.88,2,3
12790,12/06/2025,8632,Organic,202.12,2,3
12791,19/12/2025,8633,Organic,61.48,2,3
12792,10/03/2025,8634,Organic,171.81,2,3
12793,27/11/2025,8635,Paid Social,29.9,1,1
12794,30/12/2025,8635,Paid Search,23.68,1,2
12795,31/12/2025,8635,Paid Search,57.66,3,3
12796,05/12/2025,8636,Paid Search,229.52,3,4
12797,21/12/2025,8636,Paid Search,146.34,3,3
12798,26/12/2025,8636,Paid Search,54.2,2,2
12799,12/02/2025,8637,Paid Search,188.38,3,3
12800,20/03/2025,8637,Paid Search,83.21,1,1
12801,03/01/2025,8638,Organic,14.58,1,2
12802,23/02/2025,8639,Paid Social,451.41,3,4
12803,05/04/2025,8640,Affiliate,158.46,3,4
12804,30/06/2025,8641,Organic,233.65,3,4
12805,19/03/2025,8642,Affiliate,89.47,1,2
12806,23/04/2025,8643,Paid Search,357.13,1,1
12807,02/06/2025,8643,Paid Search,247.53,2,2
12808,22/08/2025,8644,Email,12.68,1,1
12809,05/07/2025,8645,Organic,39.93,3,4
12810,20/02/2025,8646,Paid Social,143.78,3,3
12811,06/03/2025,8646,Email,364.97,2,3
12812,24/05/2025,8647,Paid Social,191.86,2,3
12813,29/06/2025,8647,Affiliate,82.17,1,2
12814,16/05/2025,8648,Paid Social,149.59,1,2
12815,30/11/2025,8649,Organic,30.55,2,3
12816,10/08/2025,8650,Paid Social,203.05,3,4
12817,30/03/2025,8651,Paid Search,231.37,3,4
12818,14/08/2025,8652,Paid Search,89.76,2,2
12819,28/08/2025,8652,Paid Search,120.62,2,3
12820,29/08/2025,8653,Email,114.78,2,3
12821,01/04/2025,8654,Paid Social,142.62,3,3
12822,30/07/2025,8654,Email,105.74,2,3
12823,13/08/2025,8654,Affiliate,145.27,3,4
12824,23/02/2025,8655,Paid Social,97.65,2,2
12825,05/04/2025,8655,Paid Social,99.26,1,2
12826,18/02/2025,8656,Email,172.54,2,2
12827,24/03/2025,8656,Paid Social,11.9,1,1
12828,23/01/2025,8657,Email,213.76,3,3
12829,23/05/2025,8657,Organic,194.15,2,2
12830,16/01/2025,8658,Paid Social,224.14,3,4
12831,12/06/2025,8659,Organic,121.04,1,2
12832,14/07/2025,8660,Paid Search,160.01,3,3
12833,13/08/2025,8660,Paid Social,213.24,2,2
12834,23/08/2025,8661,Paid Search,91.45,1,2
12835,10/10/2025,8662,Paid Social,302.19,3,3
12836,02/05/2025,8663,Email,110.25,2,2
12837,07/12/2025,8664,Paid Search,97.82,1,1
12838,21/12/2025,8664,Paid Social,183.33,2,2
12839,14/03/2025,8665,Paid Social,172.54,2,2
12840,30/04/2025,8665,Paid Search,221.54,3,3
12841,25/05/2025,8665,Paid Search,86.11,1,2
12842,21/12/2025,8666,Paid Search,54.13,1,2
12843,13/07/2025,8667,Paid Search,91.58,1,1
12844,30/03/2025,8668,Paid Social,155.28,2,3
12845,21/03/2025,8669,Paid Social,255.85,3,3
12846,26/09/2025,8670,Email,184.55,1,1
12847,23/09/2025,8671,Paid Social,87.27,3,3
12848,07/10/2025,8671,Paid Search,148.2,3,3
12849,01/02/2025,8672,Paid Social,26.64,1,1
12850,03/11/2025,8673,Paid Social,92.58,1,1
12851,01/12/2025,8673,Paid Social,74.51,1,2
12852,23/12/2025,8674,Organic,50.96,1,1
12853,25/12/2025,8674,Paid Search,17.32,1,1
12854,05/05/2025,8675,Paid Social,251.07,3,4
12855,02/09/2025,8675,Paid Search,70.35,2,3
12856,12/09/2025,8676,Organic,87.03,3,4
12857,26/12/2025,8677,Paid Social,174.99,3,4
12858,27/12/2025,8677,Affiliate,100.86,1,2
12859,03/10/2025,8678,Paid Social,60.05,1,1
12860,05/11/2025,8679,Paid Social,104.78,1,1
12861,10/12/2025,8679,Paid Search,267.74,2,3
12862,10/11/2025,8680,Paid Search,45.91,2,3
12863,11/07/2025,8681,Organic,74.32,1,1
12864,30/03/2025,8682,Paid Social,91.61,2,3
12865,10/11/2025,8683,Paid Social,88.04,3,3
12866,17/02/2025,8684,Paid Search,210.41,3,4
12867,22/02/2025,8685,Paid Search,134.32,3,3
12868,23/04/2025,8686,Paid Social,200.14,3,4
12869,19/01/2025,8687,Affiliate,115.09,2,2
12870,12/10/2025,8688,Paid Social,253.92,3,4
12871,10/10/2025,8689,Affiliate,135.25,1,2
12872,07/12/2025,8690,Affiliate,383.66,3,3
12873,13/01/2025,8691,Paid Search,120.09,3,3
12874,07/02/2025,8691,Affiliate,226.9,2,2
12875,10/11/2025,8692,Organic,437.61,3,3
12876,06/12/2025,8692,Paid Search,81,3,3
12877,29/12/2025,8692,Organic,101.51,1,2
12878,08/02/2025,8693,Paid Social,416.42,1,1
12879,17/12/2025,8694,Paid Search,143.58,3,4
12880,07/09/2025,8695,Paid Search,91.14,1,2
12881,07/04/2025,8696,Organic,480.82,3,3
12882,22/09/2025,8697,Paid Social,25.01,1,2
12883,13/10/2025,8697,Affiliate,19.27,1,2
12884,28/07/2025,8698,Email,245.82,2,2
12885,18/03/2025,8699,Paid Social,78.77,1,2
12886,20/05/2025,8699,Organic,77.17,3,3
12887,15/01/2025,8700,Affiliate,269.58,3,3
12888,04/03/2025,8700,Paid Social,93.99,1,1
12889,01/04/2025,8700,Email,31.32,1,1
12890,25/12/2025,8701,Paid Social,104.57,2,2
12891,22/11/2025,8702,Email,170.77,2,3
12892,22/07/2025,8703,Paid Search,258.29,3,4
12893,12/08/2025,8704,Organic,196.82,2,2
12894,03/10/2025,8704,Email,127,3,4
12895,22/01/2025,8705,Organic,89.33,1,2
12896,04/06/2025,8706,Paid Search,35.71,1,2
12897,02/08/2025,8706,Paid Search,181.35,2,2
12898,07/05/2025,8707,Organic,102.5,2,2
12899,08/11/2025,8708,Paid Search,100.81,1,2
12900,12/10/2025,8709,Email,261.05,2,2
12901,03/12/2025,8710,Paid Social,135.66,3,3
12902,28/11/2025,8711,Paid Social,122.93,2,2
12903,14/12/2025,8711,Paid Search,93.91,1,1
12904,16/12/2025,8711,Paid Search,178.95,3,3
12905,10/11/2025,8712,Affiliate,136.56,2,2
12906,13/10/2025,8713,Organic,133.55,3,4
12907,20/11/2025,8713,Organic,185.4,3,4
12908,22/12/2025,8713,Affiliate,138.31,3,3
12909,12/10/2025,8714,Paid Search,100.23,2,3
12910,31/08/2025,8715,Paid Search,28.52,1,2
12911,16/06/2025,8716,Paid Social,137.26,3,3
12912,26/11/2025,8717,Paid Social,85.21,1,2
12913,15/02/2025,8718,Paid Search,155.25,3,3
12914,14/03/2025,8718,Paid Social,74.99,3,4
12915,19/08/2025,8719,Paid Social,86.52,1,2
12916,13/09/2025,8719,Paid Search,92.91,1,1
12917,07/09/2025,8720,Organic,14.99,1,1
12918,29/09/2025,8721,Paid Social,216.58,3,3
12919,17/10/2025,8721,Paid Social,118.76,2,2
12920,04/12/2025,8721,Organic,7.23,1,1
12921,11/11/2025,8722,Paid Social,195.33,2,2
12922,13/12/2025,8722,Organic,449.39,3,4
12923,14/12/2025,8722,Organic,330.82,3,4
12924,12/01/2025,8723,Paid Search,105,2,2
12925,31/05/2025,8724,Paid Search,70.21,2,2
12926,14/06/2025,8724,Paid Search,202.1,3,3
12927,16/11/2025,8725,Email,491.53,3,4
12928,21/09/2025,8726,Paid Social,380.65,3,3
12929,14/07/2025,8727,Paid Social,32.4,1,2
12930,25/10/2025,8727,Paid Social,195.07,2,3
12931,03/12/2025,8728,Paid Social,175.59,3,3
12932,05/03/2025,8729,Paid Social,31.28,1,1
12933,04/09/2025,8730,Paid Social,665.07,3,4
12934,18/09/2025,8730,Paid Search,235.22,3,4
12935,22/06/2025,8731,Paid Search,165.28,2,2
12936,16/01/2025,8732,Organic,185.35,2,2
12937,30/04/2025,8732,Organic,26.11,2,3
12938,15/02/2025,8733,Paid Search,85.46,1,1
12939,30/01/2025,8734,Paid Search,350.88,2,2
12940,10/02/2025,8735,Organic,263.74,3,4
12941,30/06/2025,8736,Paid Search,228.42,1,1
12942,28/10/2025,8736,Paid Social,86.86,1,2
12943,24/01/2025,8737,Paid Social,186.76,2,2
12944,07/07/2025,8738,Organic,13.67,1,1
12945,16/01/2025,8739,Email,290.62,2,3
12946,03/03/2025,8739,Affiliate,50.11,2,3
12947,29/10/2025,8740,Paid Search,50.01,1,2
12948,03/12/2025,8741,Paid Search,36.57,2,2
12949,11/12/2025,8741,Paid Social,48.28,3,4
12950,07/09/2025,8742,Paid Social,181.87,1,1
12951,09/12/2025,8743,Paid Social,87.8,2,3
12952,20/12/2025,8743,Email,338.7,2,2
12953,25/06/2025,8744,Paid Social,114.28,2,3
12954,09/05/2025,8745,Paid Social,87.25,1,2
12955,21/09/2025,8746,Paid Search,88.33,1,1
12956,22/09/2025,8747,Email,31.87,2,2
12957,30/10/2025,8747,Paid Social,329.71,3,4
12958,14/12/2025,8748,Paid Social,27.07,1,2
12959,30/03/2025,8749,Paid Social,213.44,3,4
12960,13/06/2025,8749,Paid Search,124.19,2,2
12961,16/12/2025,8750,Paid Social,71.39,1,1
12962,30/12/2025,8750,Paid Search,83.94,1,2
12963,04/12/2025,8751,Paid Social,99.2,2,2
12964,18/12/2025,8751,Paid Search,14.42,1,1
12965,11/04/2025,8752,Paid Social,147.63,2,2
12966,25/04/2025,8752,Paid Social,126.79,3,3
12967,11/06/2025,8752,Organic,152.73,3,4
12968,08/06/2025,8753,Organic,100.08,1,2
12969,01/03/2025,8754,Paid Search,29.84,1,2
12970,21/04/2025,8754,Organic,404.11,3,4
12971,24/02/2025,8755,Paid Social,95.01,1,2
12972,02/06/2025,8755,Paid Social,110.52,2,3
12973,18/06/2025,8756,Paid Search,126.04,3,3
12974,28/09/2025,8757,Organic,167.42,1,2
12975,28/09/2025,8758,Paid Search,90.57,1,2
12976,31/01/2025,8759,Paid Search,14.45,1,2
12977,09/05/2025,8760,Email,191.1,3,4
12978,16/06/2025,8760,Paid Search,276.82,3,3
12979,04/03/2025,8761,Organic,270.2,3,4
12980,24/05/2025,8761,Paid Social,189.83,1,1
12981,03/03/2025,8762,Paid Search,102.02,1,2
12982,19/04/2025,8763,Paid Social,176.32,3,4
12983,16/06/2025,8763,Paid Search,163.95,3,3
12984,07/09/2025,8764,Email,14.84,1,1
12985,23/06/2025,8765,Paid Search,53.79,1,2
12986,26/08/2025,8766,Organic,137.84,3,3
12987,09/09/2025,8766,Email,117.6,2,2
12988,04/11/2025,8767,Paid Search,220.74,3,3
12989,01/06/2025,8768,Organic,8.97,1,1
12990,26/08/2025,8769,Paid Social,61.98,2,2
12991,20/09/2025,8769,Affiliate,297.79,2,2
12992,09/10/2025,8770,Paid Social,375.71,2,3
12993,12/05/2025,8771,Paid Social,239.63,1,2
12994,01/08/2025,8771,Email,366.99,2,3
12995,17/06/2025,8772,Organic,222.05,3,4
12996,05/07/2025,8772,Organic,124.75,2,3
12997,20/07/2025,8773,Paid Social,33.8,2,3
12998,22/11/2025,8774,Paid Social,90.38,1,1
12999,02/12/2025,8775,Affiliate,91.38,1,1
13000,13/12/2025,8776,Paid Social,180.34,2,3
13001,31/12/2025,8776,Organic,219.1,3,3
13002,07/02/2025,8777,Affiliate,27.11,1,1
13003,01/08/2025,8778,Organic,202.46,3,4
13004,15/08/2025,8778,Organic,173.03,2,3
13005,02/03/2025,8779,Paid Search,79.1,1,1
13006,11/07/2025,8780,Paid Search,92.37,2,3
13007,20/03/2025,8781,Email,571.23,3,3
13008,23/12/2025,8782,Affiliate,39.3,2,3
13009,26/12/2025,8782,Paid Social,14.23,1,2
13010,06/02/2025,8783,Organic,269.15,3,3
13011,26/03/2025,8784,Paid Search,82.7,1,1
13012,29/12/2025,8785,Paid Search,871.07,2,3
13013,29/01/2025,8786,Paid Search,30.99,1,2
13014,23/01/2025,8787,Paid Search,181.21,1,2
13015,01/01/2025,8788,Paid Search,935.31,3,4
13016,03/11/2025,8789,Paid Search,185.96,3,4
13017,18/11/2025,8789,Organic,51.77,2,2
13018,16/06/2025,8790,Paid Social,106.61,2,2
13019,14/10/2025,8790,Paid Social,222.45,3,3
13020,18/01/2025,8791,Paid Social,200.38,3,4
13021,20/12/2025,8792,Paid Social,288.14,3,4
13022,30/04/2025,8793,Paid Search,139.48,3,4
13023,22/06/2025,8793,Organic,98.37,1,2
13024,07/09/2025,8794,Paid Search,292.71,3,4
13025,22/12/2025,8795,Email,15.78,1,2
13026,22/07/2025,8796,Paid Search,30.42,1,1
13027,08/05/2025,8797,Paid Search,134.1,3,4
13028,27/09/2025,8798,Paid Search,163.87,2,3
13029,15/01/2025,8799,Paid Search,130.08,2,2
13030,21/03/2025,8799,Paid Search,171.1,2,2
13031,13/11/2025,8800,Affiliate,77.2,1,1
13032,28/12/2025,8800,Paid Search,25.8,1,1
13033,27/07/2025,8801,Paid Social,181.02,2,2
13034,19/07/2025,8802,Paid Social,177.94,1,2
13035,18/10/2025,8802,Organic,77.54,1,2
13036,16/08/2025,8803,Organic,11.55,1,2
13037,15/02/2025,8804,Paid Search,32.84,1,1
13038,18/03/2025,8804,Paid Search,290.55,3,4
13039,14/06/2025,8805,Organic,198.63,2,3
13040,29/07/2025,8805,Organic,35.95,1,2
13041,07/12/2025,8806,Organic,27.92,1,1
13042,26/12/2025,8806,Organic,170.55,2,3
13043,02/05/2025,8807,Email,180.37,2,2
13044,17/07/2025,8808,Paid Social,117.04,2,3
13045,27/07/2025,8809,Paid Social,20.26,1,2
13046,03/09/2025,8809,Email,61.86,1,2
13047,05/04/2025,8810,Paid Social,137.06,3,3
13048,17/05/2025,8810,Affiliate,91.19,2,3
13049,17/04/2025,8811,Organic,158.72,3,4
13050,08/05/2025,8811,Organic,142.15,3,4
13051,18/08/2025,8812,Affiliate,96.68,1,2
13052,10/10/2025,8812,Organic,94.18,1,2
13053,22/08/2025,8813,Paid Search,142.22,3,3
13054,26/09/2025,8814,Paid Social,236.62,3,3
13055,02/09/2025,8815,Paid Social,95.44,1,1
13056,28/10/2025,8815,Paid Social,339.89,3,4
13057,05/12/2025,8816,Paid Search,99.78,1,2
13058,18/12/2025,8816,Paid Search,354.88,1,2
13059,15/11/2025,8817,Paid Social,103.13,2,3
13060,16/11/2025,8817,Organic,30.14,1,2
13061,11/08/2025,8818,Paid Search,93.19,1,2
13062,22/04/2025,8819,Paid Search,139.63,3,3
13063,12/12/2025,8820,Organic,103.82,2,2
13064,07/02/2025,8821,Organic,30.73,1,2
13065,17/01/2025,8822,Paid Search,15.59,1,1
13066,11/03/2025,8822,Paid Search,492.32,2,2
13067,17/09/2025,8823,Paid Social,305.57,3,4
13068,14/09/2025,8824,Email,157.3,3,4
13069,14/10/2025,8824,Paid Search,153.02,3,3
13070,06/09/2025,8825,Affiliate,30.89,1,2
13071,01/03/2025,8826,Affiliate,269.52,3,3
13072,15/04/2025,8826,Organic,147.14,3,3
13073,23/04/2025,8827,Affiliate,291.28,3,3
13074,25/06/2025,8828,Paid Social,239.92,2,2
13075,12/05/2025,8829,Paid Social,147.24,3,4
13076,21/10/2025,8830,Organic,167.12,1,2
13077,21/11/2025,8830,Paid Search,371.2,3,3
13078,31/08/2025,8831,Organic,125.76,3,4
13079,12/10/2025,8831,Affiliate,107.2,1,2
13080,08/06/2025,8832,Paid Social,241.79,2,2
13081,03/07/2025,8832,Paid Search,106.9,2,2
13082,25/07/2025,8832,Paid Search,55.28,2,3
13083,09/09/2025,8833,Paid Search,39.89,1,1
13084,02/06/2025,8834,Paid Search,139.57,2,3
13085,31/07/2025,8834,Email,204.67,3,4
13086,24/09/2025,8835,Paid Search,30.73,1,1
13087,08/11/2025,8835,Affiliate,263.88,3,3
13088,18/06/2025,8836,Organic,84.61,1,2
13089,30/01/2025,8837,Organic,121.61,2,3
13090,08/10/2025,8838,Organic,292.19,2,2
13091,09/11/2025,8838,Paid Search,103.84,2,2
13092,12/02/2025,8839,Organic,14.85,1,1
13093,01/05/2025,8839,Paid Social,74.01,3,3
13094,08/02/2025,8840,Paid Search,120.63,2,2
13095,15/04/2025,8840,Email,102.07,2,3
13096,19/02/2025,8841,Paid Social,100.23,3,4
13097,05/03/2025,8841,Organic,207.37,3,3
13098,29/03/2025,8841,Paid Search,340.94,3,3
13099,18/11/2025,8842,Paid Search,155.49,2,2
13100,31/12/2025,8842,Paid Social,85.59,1,2
13101,10/05/2025,8843,Paid Search,40.72,1,2
13102,03/07/2025,8843,Organic,299.64,3,4
13103,30/08/2025,8843,Paid Search,66.92,2,2
13104,22/09/2025,8844,Paid Social,81.4,1,1
13105,07/01/2025,8845,Paid Social,223.42,3,4
13106,07/05/2025,8845,Paid Social,521.63,2,2
13107,08/06/2025,8846,Organic,296.47,2,3
13108,16/06/2025,8847,Paid Social,88.34,1,2
13109,14/10/2025,8847,Paid Search,82.92,1,1
13110,13/06/2025,8848,Paid Social,99.59,3,3
13111,11/10/2025,8848,Paid Social,297.55,3,4
13112,16/12/2025,8848,Paid Social,175.7,2,2
13113,20/11/2025,8849,Organic,87.47,1,1
13114,08/05/2025,8850,Paid Social,13.85,1,1
13115,25/01/2025,8851,Paid Social,302.03,3,3
13116,15/05/2025,8851,Email,312.04,3,3
13117,31/05/2025,8851,Paid Search,284.5,1,2
13118,06/07/2025,8852,Organic,191.99,2,2
13119,12/07/2025,8853,Affiliate,82.46,1,1
13120,09/11/2025,8853,Email,29.74,1,2
13121,21/02/2025,8854,Paid Search,239.81,3,3
13122,05/05/2025,8854,Paid Search,96.64,1,1
13123,05/04/2025,8855,Paid Search,319.71,3,4
13124,25/04/2025,8856,Paid Search,101.5,1,1
13125,12/06/2025,8857,Organic,324.46,2,2
13126,19/03/2025,8858,Paid Social,27.44,1,2
13127,22/04/2025,8858,Organic,140.37,3,4
13128,20/05/2025,8859,Email,27.64,1,1
13129,12/01/2025,8860,Paid Search,54.74,3,3
13130,08/08/2025,8861,Paid Social,135.3,3,3
13131,26/09/2025,8862,Paid Social,53.99,2,3
13132,14/12/2025,8862,Organic,42,2,3
13133,24/04/2025,8863,Paid Social,52.83,2,2
13134,27/07/2025,8863,Paid Search,121.22,2,2
13135,16/08/2025,8864,Email,86.44,1,1
13136,17/10/2025,8864,Paid Search,102.39,1,2
13137,28/11/2025,8864,Organic,200.6,3,4
13138,15/11/2025,8865,Paid Social,265.68,3,3
13139,17/10/2025,8866,Paid Social,102.36,2,2
13140,26/11/2025,8866,Affiliate,94.44,1,1
13141,05/12/2025,8867,Organic,209.54,3,4
13142,13/12/2025,8867,Organic,126.78,3,3
13143,29/05/2025,8868,Organic,365.8,3,4
13144,08/07/2025,8868,Organic,14.67,1,2
13145,21/08/2025,8868,Paid Social,96.69,1,2
13146,29/04/2025,8869,Paid Search,29.8,1,1
13147,10/07/2025,8870,Email,187.26,2,2
13148,18/01/2025,8871,Paid Social,87.91,1,1
13149,29/10/2025,8872,Affiliate,14.64,1,2
13150,04/03/2025,8873,Organic,137.32,3,3
13151,09/04/2025,8874,Organic,116.44,2,2
13152,27/05/2025,8874,Organic,102.11,3,4
13153,30/12/2025,8875,Affiliate,14.95,1,2
13154,31/12/2025,8875,Email,310.61,3,4
13155,31/12/2025,8875,Paid Social,281.16,3,3
13156,21/07/2025,8876,Paid Search,14.8,1,1
13157,17/03/2025,8877,Paid Social,83.39,2,3
13158,23/04/2025,8877,Paid Search,204.41,3,4
13159,28/06/2025,8878,Paid Search,85.54,1,2
13160,12/07/2025,8878,Paid Search,52.49,3,3
13161,16/08/2025,8878,Paid Search,47.22,2,2
13162,30/11/2025,8879,Paid Social,119.89,2,2
13163,08/10/2025,8880,Organic,410.54,3,4
13164,09/11/2025,8881,Paid Search,27.69,1,2
13165,22/12/2025,8882,Organic,181.86,3,3
13166,30/09/2025,8883,Affiliate,90.23,3,3
13167,14/10/2025,8883,Paid Social,284.7,2,3
13168,09/03/2025,8884,Paid Search,121.71,2,2
13169,17/04/2025,8884,Organic,99.55,2,3
13170,27/06/2025,8884,Organic,174.85,3,3
13171,30/08/2025,8885,Paid Search,356.34,3,4
13172,18/01/2025,8886,Paid Social,170.27,3,3
13173,15/02/2025,8886,Affiliate,207.27,3,3
13174,21/05/2025,8886,Paid Social,90,1,2
13175,03/08/2025,8887,Affiliate,237.38,3,3
13176,25/09/2025,8887,Paid Social,738.2,2,3
13177,14/11/2025,8888,Paid Search,193.27,3,4
13178,30/12/2025,8889,Email,12.6,1,2
13179,31/12/2025,8889,Email,16.64,1,2
13180,29/08/2025,8890,Paid Search,82.06,1,2
13181,16/10/2025,8890,Paid Search,147.21,3,4
13182,21/10/2025,8890,Paid Social,82.23,1,1
13183,28/02/2025,8891,Affiliate,287.68,2,2
13184,11/02/2025,8892,Email,180.38,3,3
13185,01/11/2025,8893,Organic,63.12,2,2
13186,27/12/2025,8894,Organic,13.29,1,2
13187,27/12/2025,8895,Paid Search,341.98,2,3
13188,12/08/2025,8896,Paid Social,361.98,3,4
13189,28/09/2025,8896,Email,219.11,2,2
13190,13/11/2025,8896,Paid Search,41.88,2,3
13191,24/05/2025,8897,Paid Search,28.77,1,1
13192,12/06/2025,8897,Organic,213.31,3,3
13193,04/07/2025,8897,Affiliate,187.9,1,2
13194,02/11/2025,8898,Affiliate,20.86,1,2
13195,23/06/2025,8899,Paid Social,86.12,1,2
13196,26/01/2025,8900,Paid Social,225.54,3,3
13197,09/12/2025,8901,Organic,12.87,1,2
13198,29/08/2025,8902,Paid Search,314.28,3,4
13199,13/12/2025,8903,Paid Social,59.38,2,2
13200,27/12/2025,8903,Organic,280.23,2,3
13201,28/12/2025,8903,Paid Search,94.57,2,3
13202,01/05/2025,8904,Email,611.79,3,3
13203,10/11/2025,8905,Paid Social,285.64,3,4
13204,29/05/2025,8906,Email,37.64,1,1
13205,14/10/2025,8907,Paid Social,174.8,2,3
13206,22/06/2025,8908,Paid Social,480.02,3,3
13207,10/01/2025,8909,Paid Social,62.93,3,4
13208,12/04/2025,8909,Affiliate,86.75,3,4
13209,21/11/2025,8910,Paid Social,79.01,2,3
13210,16/11/2025,8911,Paid Social,13.49,1,2
13211,29/09/2025,8912,Organic,229.58,3,4
13212,21/10/2025,8912,Email,16.31,1,2
13213,07/05/2025,8913,Affiliate,397.77,3,3
13214,02/09/2025,8913,Organic,84.25,3,3
13215,16/06/2025,8914,Paid Search,159.31,2,3
13216,08/09/2025,8914,Paid Search,314.36,3,3
13217,23/08/2025,8915,Paid Social,83.25,1,1
13218,25/09/2025,8916,Paid Search,60.73,1,2
13219,23/04/2025,8917,Affiliate,47.01,2,3
13220,05/12/2025,8918,Affiliate,7.92,1,1
13221,14/09/2025,8919,Paid Social,298.16,2,2
13222,30/03/2025,8920,Paid Search,279.22,3,3
13223,08/10/2025,8921,Paid Search,216.34,3,4
13224,05/05/2025,8922,Paid Social,16.08,1,1
13225,27/09/2025,8923,Paid Social,101.46,1,1
13226,09/11/2025,8923,Organic,269.46,1,2
13227,12/12/2025,8923,Affiliate,315.82,3,3
13228,04/10/2025,8924,Paid Search,77.83,2,2
13229,12/12/2025,8925,Affiliate,329.36,3,3
13230,17/12/2025,8926,Affiliate,17.99,1,1
13231,08/07/2025,8927,Email,239.21,3,3
13232,28/12/2025,8928,Paid Social,171.28,1,2
13233,31/12/2025,8928,Paid Social,258.17,3,4
13234,31/12/2025,8928,Paid Social,136.22,3,3
13235,04/04/2025,8929,Organic,124.56,2,3
13236,23/05/2025,8929,Paid Search,134.59,3,4
13237,28/12/2025,8930,Paid Social,159.64,1,2
13238,16/12/2025,8931,Affiliate,151.22,3,3
13239,19/12/2025,8931,Paid Search,259.99,3,3
13240,05/05/2025,8932,Paid Search,121.73,2,2
13241,16/06/2025,8933,Paid Search,188.43,3,3
13242,23/07/2025,8933,Organic,259.64,3,4
13243,16/06/2025,8934,Paid Social,175.83,2,3
13244,29/10/2025,8935,Paid Search,90.53,1,2
13245,25/12/2025,8935,Paid Social,194.03,3,4
13246,08/12/2025,8936,Paid Search,398.18,2,3
13247,11/12/2025,8937,Organic,21.08,1,2
13248,30/10/2025,8938,Email,212.26,3,4
13249,18/11/2025,8938,Paid Search,134.03,2,3
13250,04/06/2025,8939,Organic,213.86,3,3
13251,01/08/2025,8939,Paid Social,410.51,2,2
13252,15/08/2025,8939,Paid Social,220.47,2,3
13253,15/04/2025,8940,Paid Social,69.83,3,4
13254,22/07/2025,8940,Organic,106.77,1,2
13255,08/12/2025,8941,Organic,230.32,1,2
13256,21/12/2025,8942,Organic,32.19,1,1
13257,28/12/2025,8942,Paid Search,135.93,1,2
13258,31/12/2025,8942,Paid Social,85.33,1,2
13259,01/02/2025,8943,Email,64.51,2,2
13260,02/04/2025,8944,Paid Social,78.66,1,1
13261,26/09/2025,8945,Affiliate,458.6,3,3
13262,07/12/2025,8945,Paid Search,34.59,1,1
13263,25/08/2025,8946,Paid Social,26.05,1,2
13264,29/09/2025,8946,Organic,91.28,1,2
13265,19/12/2025,8947,Paid Search,201.42,2,2
13266,20/04/2025,8948,Paid Social,184.17,2,3
13267,06/06/2025,8948,Paid Search,118.43,2,3
13268,04/09/2025,8949,Paid Search,56.26,2,2
13269,03/12/2025,8950,Paid Social,130.81,3,3
13270,23/12/2025,8951,Paid Search,70.65,1,1
13271,31/12/2025,8951,Organic,39.51,2,2
13272,25/12/2025,8952,Organic,489.14,3,3
13273,07/10/2025,8953,Organic,96.9,1,1
13274,20/11/2025,8954,Paid Search,374.6,3,4
13275,08/12/2025,8954,Paid Social,192.34,3,3
13276,04/09/2025,8955,Affiliate,319.08,3,4
13277,15/04/2025,8956,Affiliate,87.65,3,4
13278,26/03/2025,8957,Affiliate,241.04,3,3
13279,20/05/2025,8958,Organic,98.99,1,1
13280,18/07/2025,8958,Paid Social,111.32,2,2
13281,21/08/2025,8959,Paid Social,87.36,1,1
13282,15/02/2025,8960,Organic,36.26,1,2
13283,07/12/2025,8961,Paid Search,156.6,2,2
