order_id,product_id,qty,net_revenue
15009,64,2,39.48
15021,63,2,112.05
15060,25,2,48.49
15072,47,2,23.35
15075,3,2,60.36
15090,18,2,171.27
15260,5,2,20.12
15262,68,2,44.15
15274,74,2,43.73
15279,58,2,40.85
15288,64,2,43.67
15330,18,2,199.45
15334,45,2,463.72
15373,72,2,32.14
15387,28,2,31.19
15390,36,2,190.69
15449,74,2,116.79
15453,58,2,59.84
15478,13,2,59.64
15499,24,2,43.27
15546,33,2,25.59
15589,7,2,32.14
15633,30,2,329.65
15635,4,2,65.72
15648,32,2,87.32
15652,58,2,65.41
15654,77,2,41.63
15662,24,2,45.08
15693,45,2,438.84
15696,58,2,66.37
15705,45,2,507.6
15754,76,2,174.15
15763,7,2,66.12
15800,46,2,62.29
15802,51,2,90.48
15818,18,2,169.43
15824,59,2,126.57
15826,8,2,355.06
15838,10,2,41.9
15841,3,2,65.49
15849,76,2,204.66
15860,11,2,53.26
15906,30,2,36.16
15920,17,2,23.56
15941,63,2,95.59
15979,45,2,498.15
15979,51,2,103.7
16009,6,2,145.92
16078,32,2,85.49
16122,31,2,41.14
16123,23,2,31.67
16131,35,2,60.11
16138,2,2,155.53
16167,25,2,59.44
16173,11,2,52.01
16190,5,2,106.33
16204,53,2,88.98
16240,32,2,43.62
16241,75,2,188.79
16250,64,2,46.81
16261,28,2,30.45
16266,58,2,35.46
16283,74,2,131.01
16296,25,2,53.6
16297,51,2,110.72
16361,64,2,45.82
16362,18,2,115.22
16372,15,2,48.63
16376,8,2,344.6
16392,51,2,99.96
16413,8,2,378.82
16418,79,2,19.38
16424,3,2,65.06
16440,58,2,68.46
16466,51,2,45.51
16482,72,2,694.31
16510,32,2,42.66
16514,71,2,27.22
16539,74,2,116.41
16545,25,2,57.58
16552,59,2,17.33
16567,69,2,63.63
16571,16,2,16.28
16580,80,2,34.97
16607,21,2,62.25
16624,45,2,440.06
16626,18,2,110.64
16644,80,2,36.78
16685,77,2,28.01
16691,10,2,45.37
16694,8,2,361.11
16740,25,2,57.21
16743,35,2,79.62
16746,5,2,16.65
16775,5,2,18.45
16783,25,2,53.67
16784,8,2,368.09
16793,33,2,25.66
16807,36,2,67.39
16831,6,2,33.78
16831,70,2,44.05
16844,14,2,42.4
16867,21,2,116.85
16914,25,2,60.38
16920,76,2,248.73
16948,68,2,70.1
16952,59,2,142.94
17003,80,2,37.65
17013,18,2,103
17018,56,2,35.95
17040,24,2,165.84
17070,59,2,17.24
17071,8,2,127.34
17081,56,2,194.31
17089,58,2,34.05
17093,8,2,345.78
17103,53,2,81.13
17119,8,2,355.3
17119,5,2,19.85
17129,50,2,476.71
17163,8,2,100.2
17182,57,2,22.33
17183,16,2,16.16
17188,72,2,33.76
17200,60,2,29.02
17242,58,2,38.11
17296,28,2,54.28
17315,80,2,39.85
17326,73,2,37.38
17406,46,2,49.05
17434,42,2,150.45
17480,21,2,65.63
17498,31,2,37.59
17530,14,2,54.78
17542,73,2,164.83
17562,60,2,32.28
17606,5,2,17.78
17607,53,2,82.19
17612,21,2,65.9
17625,20,2,64.05
17625,24,2,53.54
17653,15,2,44.86
17676,76,2,157.48
17684,28,2,29.63
17711,53,2,83.56
17732,56,2,182.53
17740,69,2,57.38
17749,70,2,36.31
17781,46,2,49.57
17805,56,2,158.79
17821,49,2,32.43
17824,51,2,103.89
17836,5,2,23.31
17839,60,2,27.29
17844,64,2,44.23
17846,28,2,30.53
17851,44,2,24.94
17861,37,2,19.15
17905,64,2,46.93
17938,4,2,67.5
17939,72,2,607.6
17948,65,2,159.1
17956,5,2,19.37
17977,40,2,182.64
17978,30,2,28.62
17979,18,2,189.27
17990,76,2,163.23
17997,80,2,33.54
18031,24,2,175.16
18071,28,2,30.8
18073,5,2,19.39
18076,18,2,103.57
18098,69,2,60.58
18100,25,2,192.26
18105,77,2,45.62
18111,37,2,18.63
18122,73,2,158.93
18137,14,2,51.26
18170,66,2,57.06
18172,28,2,50.82
18177,31,2,45.12
18194,53,2,77.68
18225,42,2,134.21
18229,63,2,114.16
18234,60,2,27.86
18235,12,2,36
18242,76,2,264.38
18264,59,2,16.81
18279,32,2,42.79
18284,70,2,34.92
18314,28,2,28.09
18320,79,2,117.89
18329,54,2,42.13
18333,80,2,35.78
18338,48,2,100.31
18364,55,2,421.01
18366,28,2,29.91
18370,8,2,350.86
18377,25,2,55.81
18380,25,2,58.39
18381,59,2,16.67
18386,70,2,38.03
18386,76,2,215.1
18420,60,2,30.31
18456,67,2,57.31
18464,46,2,63.04
18490,76,2,218.9
18499,66,2,18.66
18511,58,2,39.77
18599,13,2,60.55
18630,51,2,99.05
18639,21,2,68.6
18653,25,2,50.5
18658,76,2,228.73
18696,6,2,139.75
18700,8,2,118.29
18720,3,2,66
18726,6,2,25.5
18728,14,2,45.25
18745,32,2,87.53
18751,76,2,221.84
18771,28,2,28.36
18784,35,2,75.02
18786,6,2,171.83
18800,67,2,56.39
18819,66,2,61.66
18822,17,2,19.38
18824,72,2,685.83
18827,5,2,20.02
18864,51,2,36.67
18915,44,2,137.3
18929,2,2,17.85
18939,46,2,43.96
18944,73,2,45.03
18946,56,2,197.15
18956,69,2,56.41
18968,24,2,52.2
18972,25,2,49.38
18979,14,2,66.26
18991,16,2,15.74
18991,35,2,64.4
19013,56,2,181.7
19021,8,2,359.59
19029,51,2,39.57
19050,25,2,47.51
19109,32,2,40.75
19157,76,2,223.48
19160,8,2,363.95
19194,76,2,208.2
19203,10,2,57.64
19205,31,2,50.68
19218,25,2,183.5
19236,44,2,21.12
19248,10,2,45.53
19249,57,2,19.65
19252,18,2,102.93
19276,3,2,67.5
19280,36,2,144.11
19298,5,2,20.18
19307,70,2,33.68
19311,69,2,63.21
19311,77,2,29.57
19353,70,2,35.15
19364,33,2,23.38
19387,58,2,41.02
19394,46,2,64.31
19467,25,2,63.84
19474,70,2,35.48
19475,32,2,41.34
19476,59,2,19.05
19479,28,2,27.78
19488,44,2,138.96
19521,12,2,21.6
19528,25,2,56.1
19547,28,2,26.55
19566,70,2,35.55
19584,68,2,78.27
19614,72,2,607.66
19631,80,2,708.42
19653,42,2,29.92
19656,51,2,109.81
19660,66,2,20.3
19662,66,2,50.72
19678,5,2,18.78
19680,58,2,47.37
19691,63,2,103.62
19701,51,2,98.49
19759,8,2,355.11
19764,35,2,75.03
19784,8,2,102.66
19786,51,2,35.06
19792,45,2,462.02
19809,16,2,53.69
19811,80,2,39.98
19816,44,2,133.81
19818,59,2,18.3
19824,70,2,36.65
19831,2,2,162.68
19910,39,2,55.05
19922,2,2,18.68
19977,80,2,36.82
19987,21,2,69.5
160,38,2,38.77
242,38,2,49.67
432,38,2,43.73
645,38,2,57.03
758,38,2,37.94
1199,38,2,34.54
1587,38,2,33.4
2467,38,2,34.79
2631,38,2,39.02
2672,38,2,53.6
2857,38,2,47.69
3201,38,2,50.49
3351,38,2,55.56
3433,38,2,46.49
3496,38,2,40.4
3626,38,2,50.11
3687,38,2,35.76
3776,38,2,50.03
4155,38,2,39.2
4178,38,2,51.15
4885,38,2,53.54
5209,38,2,50.5
5651,38,2,41.43
5934,38,2,46.75
6074,38,2,38.36
6087,38,2,58.37
6258,38,2,33.07
6551,38,2,34.9
6587,38,2,33.27
6909,38,2,41.46
7167,38,2,52.97
7247,38,2,52.97
7338,38,2,36.83
7403,38,2,52.39
7485,38,2,45.28
7972,38,2,30.73
8195,38,2,36.7
8370,38,2,39.48
8426,38,2,39.62
8782,38,2,54.23
8874,38,2,45.77
8919,38,2,48.17
9048,38,2,34.62
9071,38,2,35.21
9202,38,2,38.87
10024,38,2,40.64
10642,38,2,57.02
11139,38,2,52.83
11179,38,2,43.71
11242,38,2,44.44
11461,38,2,51.32
11488,38,2,46.21
11700,38,2,55.11
11963,38,2,60.53
12381,38,2,54.31
12646,38,2,37.45
12667,38,2,41.1
12762,38,2,54.99
13312,38,2,51.61
13491,38,2,53.98
13566,38,2,35.01
13906,38,2,34.95
14098,38,2,41.28
14257,38,2,37.51
15360,38,2,34.29
16004,38,2,36.89
16169,38,2,38.27
16301,38,2,39.6
16344,38,2,33.63
16492,38,2,39.97
16529,38,2,52.43
16912,38,2,55.59
17125,38,2,40.64
17454,38,2,47.16
17673,38,2,57.56
17886,38,2,51.06
18650,38,2,54.06
18664,38,2,52.48
19781,38,2,39.34
19962,38,2,55.62
61,27,2,49.54
650,27,2,64.44
665,27,2,53.84
810,27,2,70.68
952,27,2,63.22
1033,27,2,51.35
1634,27,2,59.59
1899,27,2,58.78
2058,27,2,56.64
2985,27,2,57.82
3047,27,2,67.43
3260,27,2,52.94
3507,27,2,55.85
3671,27,2,59.88
4298,27,2,57.11
4498,27,2,71.63
4694,27,2,60.57
4730,27,2,53.23
4763,27,2,58.14
4990,27,2,62.03
5094,27,2,64.89
5136,27,2,60.18
5218,27,2,60.31
5444,27,2,52
6419,27,2,48.76
6704,27,2,60.24
6804,27,2,55.65
7786,27,2,57.49
7877,27,2,50.84
8207,27,2,54.37
8258,27,2,46.69
8303,27,2,60.86
8473,27,2,59.82
9135,27,2,52.35
9216,27,2,69.27
9443,27,2,59.79
9477,27,2,60.04
10033,27,2,55.73
10457,27,2,59.67
10528,27,2,54.02
10616,27,2,57.63
10624,27,2,58.5
10715,27,2,61.54
11189,27,2,62.33
11258,27,2,59.95
11264,27,2,63.42
11575,27,2,59.39
11903,27,2,49.86
11967,27,2,57.17
12404,27,2,54.01
12472,27,2,67.45
12521,27,2,49.86
12983,27,2,61.59
14141,27,2,65.03
14545,27,2,64.49
14588,27,2,71.85
14848,27,2,66.23
14905,27,2,59.98
14915,27,2,55.6
15072,27,2,62.45
15195,27,2,54.46
15282,27,2,63.23
15319,27,2,54.67
16013,27,2,64.84
16097,27,2,59.52
16233,27,2,65.41
16302,27,2,62.45
16574,27,2,56.16
16803,27,2,62.29
17128,27,2,56.44
17357,27,2,69.21
17683,27,2,68.73
17713,27,2,59.18
17914,27,2,58.87
18794,27,2,57.6
18907,27,2,56.82
19090,27,2,63.56
19207,27,2,49.92
19782,27,2,66.01
19823,27,2,57.32
68,22,2,27.54
325,22,2,19.39
472,22,2,30.47
799,22,2,31.31
917,22,2,35.79
980,22,2,31.59
1306,22,2,37.72
1715,22,2,39.01
1793,22,2,36.15
1825,22,2,35.71
1846,22,2,30.96
1858,22,2,37.11
2167,22,2,30.12
2509,22,2,44.43
2518,22,2,33.86
2816,22,2,34.28
3180,22,2,31.64
3192,22,2,35.89
3220,22,2,16.34
3239,22,2,34.6
3402,22,2,31.64
3407,22,2,38.63
3971,22,2,34.74
3991,22,2,35.46
4393,22,2,36.06
4407,22,2,32.05
4409,22,2,36.64
4548,22,2,32.39
4656,22,2,34.08
4676,22,2,34.69
5265,22,2,37.39
5274,22,2,32.93
5823,22,2,34.52
5907,22,2,16.08
5910,22,2,31.95
5927,22,2,31.07
6013,22,2,32.33
6217,22,2,37.16
6234,22,2,33.96
6976,22,2,29.46
6979,22,2,42.43
7262,22,2,29.19
7310,22,2,17.73
7576,22,2,32.04
7703,22,2,31.03
8456,22,2,29.36
8487,22,2,35.01
9059,22,2,31.54
9408,22,2,32.62
9929,22,2,36.58
10012,22,2,33.77
10076,22,2,37.26
10191,22,2,34.6
10259,22,2,35.94
10329,22,2,38.94
10522,22,2,40.42
10523,22,2,40.02
11142,22,2,37.4
11447,22,2,30.55
11529,22,2,28.41
11643,22,2,34.89
11995,22,2,33.07
12292,22,2,17.9
12406,22,2,17.29
12602,22,2,35.86
12855,22,2,39.28
12879,22,2,30.52
12960,22,2,38.75
13101,22,2,40.72
13282,22,2,36.26
13395,22,2,37.15
13676,22,2,33.66
13823,22,2,31.67
14116,22,2,34.15
14186,22,2,30.77
14524,22,2,15.74
14611,22,2,19.55
15112,22,2,32.35
15429,22,2,33.02
15562,22,2,31.26
15988,22,2,33.12
16041,22,2,34.49
16856,22,2,34.49
16964,22,2,42.36
17303,22,2,30.57
18186,22,2,28.81
18800,22,2,32.73
18988,22,2,33.18
19120,22,2,39.15
19184,22,2,29.41
19565,22,2,38.06
19685,22,2,28.42
19770,22,2,37.96
331,43,2,30.84
397,43,2,32.57
535,43,2,245.28
766,43,2,33.95
881,43,2,30.61
1873,43,2,32.96
2030,43,2,30.27
2052,43,2,199.78
2202,43,2,255.63
2794,43,2,32.74
2870,43,2,33.14
2919,43,2,31.05
3317,43,2,31.55
3319,43,2,31.76
3442,43,2,27.21
3529,43,2,32.41
3591,43,2,32.44
3732,43,2,248.7
4148,43,2,307.32
4174,43,2,32.83
4313,43,2,271.54
4368,43,2,38.08
4557,43,2,27.88
4797,43,2,252.83
5018,43,2,269.3
5063,43,2,277.71
5321,43,2,32.19
6140,43,2,34.63
6353,43,2,35.85
6382,43,2,250.58
6712,43,2,25.8
6759,43,2,30.72
7067,43,2,32.09
7414,43,2,32.85
7488,43,2,32.23
7579,43,2,37.04
7680,43,2,32.8
7865,43,2,35.64
8191,43,2,36.76
8286,43,2,31.67
8442,43,2,36.21
8944,43,2,36.09
9185,43,2,35.39
9393,43,2,249.62
9614,43,2,32.99
10084,43,2,31.59
10200,43,2,237.33
10207,43,2,249.66
10320,43,2,59.24
10397,43,2,34.42
10446,43,2,33.64
10531,43,2,246.43
10539,43,2,36.56
10798,43,2,33.01
10918,43,2,30.52
11086,43,2,253.28
11675,43,2,270.5
11822,43,2,33.06
11864,43,2,32.22
11868,43,2,31.61
12127,43,2,35.61
12447,43,2,30.03
12697,43,2,31.56
12711,43,2,34.82
12906,43,2,57.23
12948,43,2,28.56
13019,43,2,35.24
13221,43,2,275.09
13276,43,2,35.36
13381,43,2,34.24
14439,43,2,30.09
14535,43,2,33.44
15532,43,2,29.86
15666,43,2,30.26
15933,43,2,36.54
15951,43,2,32.37
17086,43,2,31.45
17199,43,2,31.94
17440,43,2,30.72
17484,43,2,32.17
17565,43,2,33.51
17727,43,2,34.95
17769,43,2,38.43
17773,43,2,29.8
18767,43,2,32
19041,43,2,34.43
19046,43,2,256.28
19063,43,2,225.16
19117,43,2,31.32
19139,43,2,33.19
19141,43,2,32.91
19213,43,2,250.01
19312,43,2,28.95
19561,43,2,33.31
351,19,2,47.48
726,19,2,281.42
792,19,2,56.94
816,19,2,245.17
823,19,2,62.14
1002,19,2,230.94
1073,19,2,240.47
1341,19,2,240.83
2392,19,2,52.34
2440,19,2,274.09
2507,19,2,267.1
2658,19,2,261.84
2721,19,2,258.76
2784,19,2,214.65
2963,19,2,251.82
3204,19,2,258.53
3564,19,2,263.83
4186,19,2,55.5
4279,19,2,56.57
4281,19,2,50.02
4284,19,2,268.82
4349,19,2,56.25
4473,19,2,244.34
4567,19,2,55.9
4636,19,2,276.62
4755,19,2,270.06
4873,19,2,284.89
5061,19,2,289.78
5226,19,2,55.27
5299,19,2,55
5403,19,2,252.48
5596,19,2,47.36
5758,19,2,237.21
5799,19,2,246.12
6383,19,2,269.07
6466,19,2,255.27
6584,19,2,54.8
6647,19,2,58.16
6675,19,2,47.09
7770,19,2,260.52
7795,19,2,260.21
7949,19,2,237.99
7999,19,2,268.33
8172,19,2,239.83
8639,19,2,274.18
8675,19,2,61.68
8677,19,2,280.16
9052,19,2,45.2
9064,19,2,279.01
9391,19,2,264.77
9525,19,2,249.35
9529,19,2,253.41
9545,19,2,232.01
9935,19,2,57.57
10168,19,2,58.8
10817,19,2,48.76
11035,19,2,54.48
11039,19,2,55.86
11092,19,2,254.07
11924,19,2,47.8
11955,19,2,252.09
11962,19,2,264.53
12101,19,2,276.55
12142,19,2,261.36
12355,19,2,244.09
12467,19,2,236.49
12502,19,2,253.87
12639,19,2,48.37
12745,19,2,245.81
13200,19,2,261.06
13341,19,2,49.78
13991,19,2,231.46
14567,19,2,219.86
15120,19,2,47.31
15377,19,2,43.52
15522,19,2,267.47
15529,19,2,234.63
16265,19,2,51.33
16439,19,2,51.29
16811,19,2,267.57
16878,19,2,274.26
17140,19,2,56.26
17295,19,2,60.38
17380,19,2,285.21
17480,19,2,239.75
17573,19,2,250.91
17725,19,2,242.49
17875,19,2,49.75
18093,19,2,53.03
18316,19,2,250.74
18415,19,2,261.11
18435,19,2,50.87
18740,19,2,285.67
18854,19,2,51.07
18971,19,2,220.39
19106,19,2,53.89
19346,19,2,249.68
19694,19,2,59.55
19764,19,2,50.2
19816,19,2,241.61
19,61,2,24.61
151,61,2,29.79
175,61,2,16.71
201,61,2,15.99
230,61,2,17.67
279,61,2,27.1
280,61,2,17.66
283,61,2,20.33
407,61,2,17.03
831,61,2,16.12
902,61,2,17.52
945,61,2,23.41
967,61,2,17.17
1157,61,2,26.99
1212,61,2,23.38
1220,61,2,17.74
1354,61,2,23.41
1630,61,2,17.34
1807,61,2,17.21
1838,61,2,27.41
2005,61,2,17.72
3031,61,2,17.8
3309,61,2,20.49
3337,61,2,25.39
3407,61,2,17.31
3421,61,2,30.23
3534,61,2,18.03
3691,61,2,16.59
3840,61,2,16.65
3864,61,2,17.67
4213,61,2,15.33
4331,61,2,25.44
4355,61,2,24.7
4753,61,2,19.6
4765,61,2,24.75
4949,61,2,30.9
5028,61,2,17.11
5050,61,2,18.26
5121,61,2,31.03
5261,61,2,26.07
5527,61,2,31.96
5618,61,2,16.67
5659,61,2,23.16
5919,61,2,27.38
6142,61,2,25.36
6261,61,2,14.77
6412,61,2,18.65
6659,61,2,17.78
6714,61,2,17.39
6754,61,2,16.84
6862,61,2,26.86
7059,61,2,17.55
7075,61,2,20.41
7149,61,2,19.59
7160,61,2,17.23
7176,61,2,17.92
7232,61,2,18.28
7257,61,2,19.33
7268,61,2,17.76
7296,61,2,24.75
7345,61,2,16.32
7559,61,2,14.62
7589,61,2,26.75
7600,61,2,21.15
7603,61,2,26.76
7726,61,2,24.55
7954,61,2,18.38
8176,61,2,18.74
8187,61,2,26.28
8190,61,2,18.19
8402,61,2,26.73
8621,61,2,15
8626,61,2,15.97
8657,61,2,15.44
8674,61,2,20.31
8675,61,2,27.48
8976,61,2,18.69
9144,61,2,27.17
9361,61,2,24.71
9381,61,2,20.03
9615,61,2,14.3
9670,61,2,19.7
9910,61,2,26.05
9958,61,2,25.49
10021,61,2,24.34
10065,61,2,27.63
10389,61,2,25.93
10479,61,2,17.36
10676,61,2,18.31
10713,61,2,17.8
11005,61,2,25.06
11134,61,2,31.02
11208,61,2,17.39
11280,61,2,18.41
11333,61,2,14.7
11391,61,2,17.93
11441,61,2,20.86
11457,61,2,25.88
11512,61,2,16.48
11656,61,2,16.99
11993,61,2,24.91
11997,61,2,16.76
12043,61,2,24.32
12149,61,2,24.38
12284,61,2,21.9
12371,61,2,23.11
12816,61,2,17.89
12853,61,2,17.32
13022,61,2,23.54
13121,61,2,16.78
13170,61,2,19.46
13219,61,2,16.12
13246,61,2,16.21
13354,61,2,27.02
13519,61,2,19.22
13687,61,2,17.57
13689,61,2,18.19
13941,61,2,17.33
14186,61,2,16.74
14263,61,2,25.94
14855,61,2,16.26
14881,61,2,17.61
14970,61,2,25.49
15257,61,2,17.62
15386,61,2,27.94
15523,61,2,16.12
15590,61,2,21.15
15604,61,2,22.38
15616,61,2,23.9
15619,61,2,24.43
15658,61,2,27.02
16145,61,2,17.12
16663,61,2,16.52
16727,61,2,15.36
16762,61,2,25
16853,61,2,19.13
17363,61,2,15.17
17455,61,2,24.44
17518,61,2,26.94
17636,61,2,27.08
17698,61,2,24.55
18121,61,2,21.71
18260,61,2,15.95
18339,61,2,17.65
18469,61,2,25.25
18487,61,2,28.09
18509,61,2,24.32
18565,61,2,18.84
18739,61,2,25.13
18815,61,2,17.74
18871,61,2,16.77
18990,61,2,15.56
19199,61,2,18.54
19265,61,2,16.6
19297,61,2,24.37
19436,61,2,17.52
19687,61,2,17.32
19736,61,2,29.14
87,1,2,23.66
226,1,2,51.71
741,1,2,48.68
878,1,2,25.52
1301,1,2,26.48
1470,1,2,55.17
1546,1,2,27.07
1749,1,2,27.04
1900,1,2,48.43
1910,1,2,25.52
1998,1,2,44.78
2105,1,2,43.91
2583,1,2,25.93
2866,1,2,52.52
2964,1,2,50.57
3064,1,2,55
3146,1,2,50.09
3235,1,2,44.28
3283,1,2,26.22
3343,1,2,23.33
3415,1,2,54.28
3422,1,2,23.46
3424,1,2,22.21
3546,1,2,60.9
3556,1,2,24.85
3660,1,2,23.4
3765,1,2,54.83
3839,1,2,21.59
3863,1,2,28.34
4050,1,2,52.27
4294,1,2,28.34
4429,1,2,43.18
4439,1,2,24.97
4452,1,2,47.48
4621,1,2,53.66
4677,1,2,26.92
4725,1,2,25.14
4783,1,2,52.48
4865,1,2,54.11
4893,1,2,44.52
5048,1,2,49.98
5092,1,2,30.29
5103,1,2,26.71
5202,1,2,49.51
5301,1,2,49.27
5393,1,2,50.03
5515,1,2,23.96
5531,1,2,51.1
5617,1,2,57.34
5861,1,2,47.68
5899,1,2,28.2
5980,1,2,46.69
6006,1,2,22.92
6073,1,2,42.89
6089,1,2,29.2
6191,1,2,52.34
6200,1,2,27.56
6311,1,2,21.84
6430,1,2,48.25
6494,1,2,47.26
6553,1,2,48.83
6598,1,2,46.82
6809,1,2,30.15
6845,1,2,46.13
7093,1,2,47.94
7108,1,2,23.3
7152,1,2,25.5
7264,1,2,28.61
7297,1,2,57.42
7427,1,2,31.91
7718,1,2,51.39
7916,1,2,49.66
7936,1,2,51.54
7951,1,2,25.56
8015,1,2,27.1
8154,1,2,50.13
8240,1,2,50.97
8262,1,2,52.46
8519,1,2,26.77
8550,1,2,28.96
8564,1,2,49.95
8695,1,2,27.28
8771,1,2,52.28
9026,1,2,23.78
9190,1,2,51.38
9202,1,2,29.78
9266,1,2,55.1
9467,1,2,26.02
9507,1,2,51.32
9644,1,2,46.37
9674,1,2,56.14
9763,1,2,50.57
9837,1,2,43.06
9848,1,2,51
9871,1,2,24.66
10145,1,2,47.28
10534,1,2,49.53
10701,1,2,49.49
10822,1,2,44.25
11011,1,2,56.32
11043,1,2,30.05
11171,1,2,42.98
11293,1,2,48.65
11446,1,2,42.55
11493,1,2,48.29
11603,1,2,23.73
11637,1,2,54.54
11802,1,2,57.93
11844,1,2,53.24
11893,1,2,23.86
12072,1,2,26.87
12120,1,2,53.03
12180,1,2,27.1
12188,1,2,48.22
12335,1,2,48.37
12361,1,2,47.34
12403,1,2,49.74
12440,1,2,27.76
12642,1,2,24.97
12977,1,2,25.4
13054,1,2,50.63
13103,1,2,47.06
13127,1,2,25.53
13304,1,2,54.71
13325,1,2,51.34
13390,1,2,47.16
13550,1,2,47.59
13565,1,2,46.98
13622,1,2,26.69
13675,1,2,50.41
13850,1,2,49.55
13899,1,2,25.31
13953,1,2,53.33
13965,1,2,26.01
14027,1,2,51.96
14064,1,2,53.26
14381,1,2,48.98
14504,1,2,56.26
14698,1,2,28.23
14825,1,2,47.68
14831,1,2,50.62
14863,1,2,49.15
14877,1,2,51.33
15012,1,2,26.69
15327,1,2,50.8
15444,1,2,21.83
15471,1,2,48.32
15593,1,2,51.69
15647,1,2,29.79
15687,1,2,26.03
15760,1,2,24.65
15846,1,2,47.99
16377,1,2,50.1
16487,1,2,20.27
16698,1,2,50.71
16728,1,2,47.52
16742,1,2,21.41
16868,1,2,51.31
16877,1,2,47.65
16887,1,2,46.56
16919,1,2,46.04
17061,1,2,43.9
17100,1,2,28.27
17117,1,2,27.98
17124,1,2,51.44
17136,1,2,49.68
17428,1,2,30.21
17757,1,2,22.66
17778,1,2,48.12
18408,1,2,51.11
18488,1,2,50.17
18579,1,2,24.04
18657,1,2,46.65
18750,1,2,54.96
18788,1,2,52.76
18818,1,2,51.38
19087,1,2,56.67
19361,1,2,52.64
19543,1,2,52.08
19561,1,2,47.7
19679,1,2,53.96
19835,1,2,51.56
140,26,2,78.94
180,26,2,65.77
495,26,2,56.61
589,26,2,69.96
596,26,2,72.6
711,26,2,76.6
730,26,2,68.16
801,26,2,60.71
886,26,2,68.03
892,26,2,66.09
1024,26,2,71.43
1174,26,2,46.43
1206,26,2,57.97
1267,26,2,60.77
1371,26,2,72.19
1375,26,2,73.23
1387,26,2,62.26
1444,26,2,73.77
1556,26,2,62.8
1990,26,2,82.43
2013,26,2,68.74
2076,26,2,69.23
2146,26,2,45.08
2254,26,2,67.87
2313,26,2,65.18
2379,26,2,64.68
2654,26,2,74.16
2822,26,2,69.01
2856,26,2,62.31
2934,26,2,65
2951,26,2,56.77
3383,26,2,71.26
3387,26,2,70.02
3514,26,2,58.27
3596,26,2,62.06
3949,26,2,78.8
4022,26,2,69.74
4044,26,2,64.35
4064,26,2,64.27
4116,26,2,62.94
4482,26,2,58.67
4483,26,2,69.03
4616,26,2,61.18
4689,26,2,70.36
4844,26,2,69.48
4903,26,2,62.5
5027,26,2,74.42
5084,26,2,61.54
5224,26,2,72.37
5244,26,2,63.97
5289,26,2,76.87
5490,26,2,64.53
5504,26,2,53.12
5518,26,2,60.48
5736,26,2,71.19
5827,26,2,64.58
5849,26,2,76.84
6009,26,2,66.33
6200,26,2,72.63
6222,26,2,65.15
6239,26,2,69.52
6250,26,2,63.25
6280,26,2,53.2
6296,26,2,58.31
6364,26,2,77.46
6582,26,2,65.8
6613,26,2,69.2
6629,26,2,64.09
6658,26,2,71.68
7166,26,2,65.66
7192,26,2,70.86
7203,26,2,58.83
7233,26,2,60.24
7303,26,2,69.2
7552,26,2,73.61
7624,26,2,65.02
7688,26,2,70.01
7743,26,2,70.34
7816,26,2,53.9
7837,26,2,70.63
7994,26,2,48.74
8033,26,2,65.26
8051,26,2,58.84
8111,26,2,59.71
8170,26,2,44.96
8198,26,2,62.23
8261,26,2,63.29
8332,26,2,68.32
8356,26,2,76.97
8435,26,2,72.26
8568,26,2,73.11
8626,26,2,66.89
8714,26,2,69.04
8796,26,2,44.44
8801,26,2,70.94
8830,26,2,74.92
8850,26,2,65.62
8955,26,2,62.82
9001,26,2,64.37
9152,26,2,67.43
9185,26,2,70.33
9195,26,2,55.68
9246,26,2,63.24
9250,26,2,72.29
9283,26,2,61.73
9292,26,2,62.32
9422,26,2,62.62
9451,26,2,83.2
9518,26,2,51.58
9653,26,2,70.82
9679,26,2,62.35
9797,26,2,65.24
9926,26,2,65.6
9940,26,2,75.4
9976,26,2,79.24
10011,26,2,66.03
10037,26,2,63.51
10082,26,2,52.38
10197,26,2,70.28
10223,26,2,69.89
10266,26,2,77.59
10273,26,2,69.57
10293,26,2,68.93
10387,26,2,64.63
10525,26,2,61.09
10535,26,2,51.56
10704,26,2,72.11
10923,26,2,63.35
10932,26,2,64.66
10986,26,2,73.88
11026,26,2,71.88
11323,26,2,68.69
11344,26,2,64.03
11546,26,2,75.44
11640,26,2,60.32
11657,26,2,75.53
11713,26,2,72.25
11722,26,2,71.6
12020,26,2,75.29
12258,26,2,64.65
12462,26,2,76.11
12474,26,2,66.95
12820,26,2,62.01
12875,26,2,66.99
12935,26,2,65.69
12957,26,2,47.07
13046,26,2,61.86
13184,26,2,67.61
13283,26,2,63.41
13313,26,2,71.29
13346,26,2,75.38
13427,26,2,61.68
13460,26,2,68.39
13652,26,2,48.95
13730,26,2,57.11
13745,26,2,57.11
13948,26,2,62.47
13948,26,2,63.93
13951,26,2,78.41
14051,26,2,72.93
14079,26,2,74
14080,26,2,70.08
14126,26,2,66.34
14153,26,2,75.3
14255,26,2,66.05
14272,26,2,65.16
14427,26,2,73.2
14553,26,2,66.14
14577,26,2,59.32
14603,26,2,54.96
14730,26,2,69.32
14732,26,2,59.95
14791,26,2,59.6
15023,26,2,70.89
15232,26,2,71.98
15302,26,2,69.7
15405,26,2,62.08
15462,26,2,59.05
15605,26,2,63.76
15795,26,2,73.68
15919,26,2,82.33
16011,26,2,63.92
16253,26,2,56.77
16484,26,2,53.6
16527,26,2,67.54
16634,26,2,68.78
16750,26,2,61.93
16833,26,2,74.83
16933,26,2,58.43
